2.09	0.200921	-0.124675	0.305426	0.01
2.1	0.201265	-0.12423	0.30531	0.01
2.11	0.201608	-0.123785	0.305193	0.01
2.12	0.201949	-0.123339	0.305077	0.01
2.13	0.202289	-0.122892	0.304961	0.01
2.14	0.202628	-0.122445	0.304845	0.01
2.15	0.202965	-0.121998	0.30473	0.01
2.16	0.203301	-0.12155	0.304614	0.01
2.17	0.203636	-0.121101	0.3045	0.01
2.18	0.203969	-0.120652	0.304385	0.01
2.19	0.204301	-0.120202	0.304271	0.01
2.2	0.204631	-0.119751	0.304157	0.01
2.21	0.20496	-0.1193	0.304043	0.01
2.22	0.205288	-0.118849	0.30393	0.01
2.23	0.205614	-0.118397	0.303817	0.01
2.24	0.205939	-0.117945	0.303705	0.01
2.25	0.206262	-0.117492	0.303592	0.01
2.26	0.206584	-0.117038	0.30348	0.01
2.27	0.206905	-0.116584	0.303369	0.01
2.28	0.207225	-0.116129	0.303257	0.01
2.29	0.207542	-0.115674	0.303146	0.01
2.3	0.207859	-0.115219	0.303036	0.01
2.31	0.208174	-0.114762	0.302926	0.01
2.32	0.208488	-0.114306	0.302816	0.01
2.33	0.208801	-0.113849	0.302706	0.01
2.34	0.209112	-0.113391	0.302597	0.01
2.35	0.209421	-0.112933	0.302488	0.01
2.36	0.20973	-0.112474	0.30238	0.01
2.37	0.210037	-0.112015	0.302271	0.01
2.38	0.210342	-0.111555	0.302164	0.01
2.39	0.210646	-0.111095	0.302056	0.01
2.4	0.210949	-0.110635	0.301949	0.01
2.41	0.211251	-0.110174	0.301843	0.01
2.42	0.211551	-0.109712	0.301736	0.01
2.43	0.211849	-0.10925	0.301631	0.01
2.44	0.212147	-0.108788	0.301525	0.01
2.45	0.212443	-0.108325	0.30142	0.01
2.46	0.212737	-0.107861	0.301315	0.01
2.47	0.21303	-0.107397	0.301211	0.01
2.48	0.213322	-0.106933	0.301107	0.01
2.49	0.213612	-0.106468	0.301004	0.01
2.5	0.213901	-0.106003	0.300901	0.01
2.51	0.214189	-0.105537	0.300798	0.01
2.52	0.214475	-0.105071	0.300696	0.01
2.53	0.21476	-0.104604	0.300594	0.01
2.54	0.215044	-0.104137	0.300493	0.01
2.55	0.215326	-0.10367	0.300392	0.01
2.56	0.215606	-0.103202	0.300291	0.01
2.57	0.215886	-0.102733	0.300191	0.01
2.58	0.216164	-0.102265	0.300091	0.01
2.59	0.21644	-0.101795	0.299992	0.01
2.6	0.216715	-0.101326	0.299893	0.01
2.61	0.216989	-0.100855	0.299795	0.01
2.62	0.217262	-0.100385	0.299697	0.01
2.63	0.217533	-0.099914	0.299599	0.01
2.64	0.217802	-0.0994426	0.299502	0.01
2.65	0.218071	-0.0989708	0.299406	0.01
